product,rate,achieved,p50,p90,p99,p999,max,dropped,lag,fleet
exchange-fix,50000,49996,849,1019,114368,266240,332032,0,0,nodes-3x-c7a.4xlarge-multiaz/clients-5x-c7a.2xlarge
