product,rate,achieved,p50,p90,p99,p999,max,dropped,lag,fleet
exchange-fix,45000,44712,1061,1231,55008,204160,236416,8227,1,nodes-3x-c7a.4xlarge-multiaz/clients-5x-c7a.2xlarge
